species,lon,lat,ROUGHN,ALTITUDE,APAN_MEAN_,PPTCV,FROST_DURT,HTUNT,MAX01,MIN07,MEAN_AN_PR,NDVI,RAIN_CONCE,SMDSUM,SMDWIN,FERT1,FERT2,FERT3,FERT4,TEXT1,TEXT2,TEXT3,TEXT4,PH1,PH2,PH3,fold.assignment,ID
0,24.9,-33.8,66.0,127.0,1802.4,30.0,11.0,12.5,26.3,7.6,543.0,165.0,5.0,23.4,37.8,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0,2,5850
0,25.0,-33.8,79.0,156.0,1797.0,30.0,11.0,12.2,26.3,7.6,544.0,183.0,5.0,23.9,37.8,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0,2,5851
0,25.0,-33.8,92.0,220.0,1773.5,28.8,11.0,11.3,26.2,7.5,598.0,193.0,5.0,24.6,39.3,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0,2,5852
0,18.5,-33.8,18.0,22.0,2080.4,31.9,9.0,11.7,26.8,8.0,459.0,81.0,49.0,10.8,74.8,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,2,5856
0,19.3,-33.8,736.0,1074.0,1383.5,15.0,134.0,0.0,22.3,4.1,1267.0,96.0,52.0,21.1,102.8,98.0,0.0,2.0,0.0,0.0,0.0,7.0,93.0,98.0,2.0,0,2,5879
0,19.3,-33.8,423.0,1284.0,1339.0,15.0,139.0,0.0,22.0,3.6,1331.0,98.0,52.0,18.8,103.0,81.0,0.0,19.0,0.0,0.0,0.0,19.0,81.0,81.0,19.0,0,2,5880
0,19.5,-33.8,202.0,300.0,2118.8,36.6,42.0,14.6,29.0,5.4,251.0,77.0,49.0,7.2,57.6,44.0,33.0,0.0,23.0,5.0,19.0,77.0,0.0,72.0,28.0,0,2,5881
0,19.5,-33.8,237.0,559.0,1963.3,35.4,56.0,7.1,27.1,4.9,303.0,60.0,47.0,8.2,60.3,8.0,34.0,0.0,57.0,0.0,57.0,43.0,0.0,8.0,92.0,0,2,5882
0,19.5,-33.8,192.0,525.0,2019.7,36.0,59.0,9.4,27.9,5.0,280.0,61.0,46.0,8.1,58.9,40.0,14.0,0.0,46.0,0.0,46.0,54.0,0.0,40.0,60.0,0,2,5883
0,19.5,-33.8,160.0,342.0,2118.9,36.9,50.0,14.4,29.1,5.3,238.0,65.0,45.0,7.7,56.6,34.0,30.0,0.0,36.0,0.0,36.0,64.0,0.0,52.0,48.0,0,2,5884
0,19.6,-33.8,296.0,335.0,2113.9,36.3,50.0,14.5,29.1,5.3,264.0,55.0,44.0,8.0,57.9,37.0,28.0,0.0,34.0,7.0,28.0,66.0,0.0,56.0,44.0,0,2,5885
0,22.8,-33.8,634.0,925.0,1605.8,16.0,97.0,4.4,27.2,3.6,1163.0,193.0,4.0,39.5,61.8,100.0,0.0,0.0,0.0,0.0,0.0,3.0,97.0,100.0,0.0,0,2,5939
0,22.8,-33.8,402.0,635.0,1686.7,19.7,70.0,8.3,27.9,4.9,999.0,205.0,5.0,37.0,55.9,100.0,0.0,0.0,0.0,0.0,0.0,94.0,6.0,100.0,0.0,0,2,5940
0,22.8,-33.8,622.0,911.0,1602.2,16.4,92.0,4.0,27.1,3.5,1145.0,209.0,5.0,39.3,60.7,100.0,0.0,0.0,0.0,0.0,0.0,39.0,61.0,100.0,0.0,0,2,5941
0,22.9,-33.8,530.0,867.0,1633.9,17.9,90.0,5.5,27.4,4.2,1081.0,205.0,5.0,39.1,58.2,100.0,0.0,0.0,0.0,0.0,0.0,24.0,76.0,100.0,0.0,0,2,5942
0,22.9,-33.8,481.0,995.0,1592.9,16.0,92.0,4.6,27.2,3.7,1162.0,182.0,5.0,40.8,60.9,100.0,0.0,0.0,0.0,0.0,0.0,13.0,87.0,100.0,0.0,0,2,5943
0,22.9,-33.8,385.0,998.0,1522.6,15.0,95.0,2.4,26.9,3.1,1291.0,183.0,5.0,42.2,65.3,100.0,0.0,0.0,0.0,0.0,0.0,37.0,63.0,100.0,0.0,0,2,5944
0,23.2,-33.8,191.0,608.0,1743.6,21.7,56.0,9.6,28.2,5.0,913.0,156.0,4.0,32.6,56.1,100.0,0.0,0.0,0.0,0.0,0.0,12.0,88.0,100.0,0.0,0,2,5946
0,23.2,-33.8,161.0,386.0,1841.6,26.2,23.0,13.7,28.8,5.8,713.0,160.0,4.0,28.2,49.8,100.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,100.0,0.0,0,2,5947
0,23.2,-33.8,181.0,490.0,1819.8,25.2,36.0,12.2,28.6,5.5,755.0,165.0,4.0,28.2,49.8,99.0,0.0,0.0,1.0,0.0,1.0,41.0,58.0,99.0,1.0,0,2,5948
0,23.2,-33.8,186.0,352.0,1847.4,26.8,21.0,13.4,28.7,5.8,687.0,164.0,3.0,26.5,47.1,78.0,4.0,0.0,18.0,0.0,22.0,26.0,52.0,78.0,22.0,0,2,5949
0,23.3,-33.8,158.0,326.0,1886.2,29.0,13.0,14.6,28.9,6.1,586.0,172.0,3.0,25.5,43.3,49.0,3.0,0.0,48.0,0.0,51.0,27.0,22.0,49.0,51.0,0,2,5950
0,23.3,-33.8,312.0,431.0,1855.1,28.0,18.0,13.1,28.6,5.9,634.0,180.0,3.0,26.9,45.0,56.0,0.0,0.0,44.0,0.0,44.0,21.0,35.0,56.0,44.0,0,2,5951
0,23.3,-33.8,357.0,646.0,1779.9,24.6,42.0,9.6,28.1,5.2,782.0,181.0,3.0,28.2,50.5,85.0,0.0,0.0,15.0,0.0,15.0,38.0,47.0,85.0,15.0,0,2,5952
0,23.6,-33.8,484.0,989.0,1578.7,20.2,94.0,1.3,25.5,4.0,976.0,193.0,3.0,35.1,56.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,5962
0,23.7,-33.8,389.0,926.0,1629.4,23.8,101.0,1.3,25.5,4.0,817.0,181.0,3.0,31.1,50.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,5963
0,23.7,-33.8,361.0,821.0,1696.4,27.6,84.0,2.4,25.8,5.0,649.0,185.0,3.0,27.4,44.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,5964
0,23.7,-33.8,373.0,1204.0,1509.9,16.1,129.0,0.3,25.2,3.0,1159.0,191.0,3.0,37.7,63.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,5965
0,23.7,-33.8,443.0,801.0,1621.6,22.1,100.0,1.6,25.6,4.2,893.0,178.0,4.0,33.6,54.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,5966
0,24.9,-33.8,72.0,40.0,1868.1,33.6,9.0,14.9,26.5,7.9,383.0,152.0,3.0,20.8,33.7,0.0,74.0,0.0,26.0,0.0,100.0,0.0,0.0,0.0,74.0,26,2,5978
0,24.9,-33.8,130.0,127.0,1811.7,30.4,9.0,12.9,26.3,7.7,527.0,160.0,3.0,22.4,38.6,0.0,23.0,0.0,77.0,0.0,100.0,0.0,0.0,0.0,75.0,25,2,5979
0,24.9,-33.8,84.0,120.0,1799.3,29.8,10.0,12.4,26.2,7.7,552.0,154.0,3.0,24.3,39.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0,2,5980
0,18.5,-33.9,15.0,16.0,2094.1,34.1,9.0,11.2,26.6,8.1,364.0,75.0,49.0,9.6,68.2,57.0,32.0,11.0,0.0,0.0,11.0,57.0,32.0,57.0,0.0,43,2,5992
0,18.5,-33.9,14.0,21.0,2079.8,32.6,9.0,11.4,26.7,8.0,431.0,87.0,49.0,10.4,72.7,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,2,5993
0,19.3,-33.9,631.0,1008.0,1432.4,15.0,126.0,0.0,22.8,4.2,1228.0,105.0,51.0,18.3,102.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,6018
0,19.3,-33.9,571.0,711.0,1680.5,20.6,73.0,2.3,25.3,5.0,960.0,80.0,51.0,15.4,99.2,100.0,0.0,0.0,0.0,0.0,0.0,6.0,94.0,100.0,0.0,0,2,6019
0,19.3,-33.9,384.0,425.0,1941.7,26.9,42.0,9.6,27.7,5.5,681.0,92.0,51.0,12.3,84.5,78.0,0.0,13.0,9.0,0.0,20.0,43.0,37.0,78.0,22.0,0,2,6020
0,19.5,-33.9,253.0,613.0,1948.5,35.9,53.0,6.5,26.9,4.9,282.0,57.0,46.0,8.1,59.0,51.0,0.0,0.0,49.0,33.0,15.0,51.0,0.0,51.0,49.0,0,2,6021
0,19.5,-33.9,273.0,513.0,2002.1,35.9,53.0,8.9,27.7,5.1,282.0,59.0,44.0,8.4,58.9,53.0,3.0,0.0,43.0,25.0,18.0,57.0,0.0,56.0,44.0,0,2,6022
0,22.8,-33.9,404.0,768.0,1606.8,16.9,77.0,6.0,27.4,4.5,1124.0,211.0,5.0,39.9,59.3,100.0,0.0,0.0,0.0,0.0,0.0,39.0,61.0,100.0,0.0,0,2,6074
0,22.8,-33.9,225.0,514.0,1631.0,16.7,45.0,10.6,28.2,5.6,1133.0,165.0,5.0,40.3,59.3,100.0,0.0,0.0,0.0,0.0,0.0,97.0,3.0,100.0,0.0,0,2,6075
0,22.8,-33.9,260.0,406.0,1638.1,16.7,15.0,12.5,28.5,6.0,1132.0,202.0,6.0,40.7,58.9,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,2,6076
0,22.9,-33.9,301.0,575.0,1613.8,16.7,53.0,9.6,28.1,5.3,1134.0,210.0,7.0,41.5,58.3,100.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,100.0,0.0,0,2,6077
0,22.9,-33.9,473.0,618.0,1593.0,16.1,60.0,8.7,27.9,5.1,1159.0,212.0,7.0,42.5,59.1,100.0,0.0,0.0,0.0,0.0,0.0,66.0,34.0,100.0,0.0,0,2,6078
0,22.9,-33.9,340.0,529.0,1659.9,19.5,40.0,10.6,28.2,5.6,1010.0,218.0,6.0,38.3,54.5,100.0,0.0,0.0,0.0,0.0,0.0,93.0,7.0,100.0,0.0,0,2,6079
0,23.0,-33.9,359.0,598.0,1597.9,18.0,67.0,7.3,27.6,5.0,1073.0,201.0,6.0,40.7,58.0,100.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,100.0,0.0,0,2,6080
0,23.0,-33.9,561.0,624.0,1585.3,17.9,68.0,6.9,27.5,4.9,1081.0,205.0,6.0,41.4,58.5,100.0,0.0,0.0,0.0,0.0,0.0,62.0,38.0,100.0,0.0,0,2,6081
0,23.0,-33.9,462.0,890.0,1529.1,15.3,78.0,4.7,27.1,4.4,1194.0,165.0,6.0,44.2,62.3,100.0,0.0,0.0,0.0,0.0,0.0,45.0,55.0,100.0,0.0,0,2,6082
0,23.3,-33.9,240.0,518.0,1782.7,25.2,42.0,10.3,28.2,5.4,756.0,173.0,3.0,29.4,49.2,92.0,0.0,0.0,8.0,0.0,8.0,38.0,54.0,92.0,8.0,0,2,6088
0,23.7,-33.9,452.0,1163.0,1576.1,22.9,107.0,0.1,25.0,2.9,856.0,203.0,3.0,31.4,52.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,6096
0,23.7,-33.9,716.0,1510.0,1503.5,17.4,107.0,0.1,25.0,2.9,1103.0,201.0,3.0,37.3,61.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,6097
0,23.7,-33.9,532.0,838.0,1661.2,27.4,55.0,0.7,24.4,5.6,659.0,185.0,4.0,26.2,45.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,6098
0,24.8,-33.9,179.0,132.0,1792.4,28.8,10.0,12.2,26.2,7.7,599.0,146.0,2.0,24.4,41.1,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,2,6109
0,18.5,-33.9,7.0,20.0,2078.9,32.7,9.0,11.4,26.7,8.0,424.0,86.0,49.0,10.3,72.1,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,2,6120
0,19.3,-33.9,359.0,400.0,1909.3,28.4,44.0,8.8,27.5,5.5,615.0,86.0,50.0,11.8,80.4,73.0,0.0,14.0,13.0,0.0,16.0,44.0,40.0,73.0,27.0,0,2,6147
0,20.8,-33.9,180.0,534.0,1856.4,30.1,65.0,8.8,28.7,5.0,541.0,56.0,10.0,22.2,50.7,26.0,5.0,30.0,38.0,0.0,43.0,57.0,0.0,26.0,74.0,0,2,6155
0,20.8,-33.9,297.0,559.0,1827.5,28.7,65.0,8.8,28.7,5.0,600.0,50.0,9.0,22.9,50.7,28.0,7.0,28.0,37.0,0.0,44.0,51.0,5.0,28.0,72.0,0,2,6156
0,20.9,-33.9,333.0,657.0,1711.5,26.6,70.0,5.9,27.8,4.8,696.0,47.0,9.0,23.8,50.7,87.0,0.0,1.0,12.0,0.0,12.0,63.0,25.0,87.0,13.0,0,2,6157
0,20.9,-33.9,432.0,674.0,1686.0,25.9,69.0,5.3,27.6,4.8,726.0,51.0,9.0,23.9,50.7,93.0,5.0,0.0,3.0,0.0,7.0,57.0,35.0,93.0,7.0,0,2,6158
0,20.9,-33.9,488.0,593.0,1768.2,28.8,70.0,6.3,28.0,4.8,598.0,65.0,9.0,22.9,50.7,77.0,23.0,0.0,0.0,0.0,23.0,50.0,27.0,77.0,23.0,0,2,6159
0,21.0,-33.9,102.0,505.0,1982.1,35.3,62.0,10.3,29.2,5.1,310.0,61.0,11.0,17.5,50.7,68.0,0.0,15.0,16.0,0.0,16.0,84.0,0.0,68.0,32.0,0,2,6160
0,23.0,-33.9,139.0,399.0,1586.5,18.1,14.0,12.7,28.4,6.3,1069.0,211.0,7.0,43.7,57.9,99.0,0.0,1.0,0.0,0.0,1.0,99.0,0.0,99.0,1.0,0,2,6199
0,23.0,-33.9,249.0,519.0,1578.8,17.7,28.0,10.2,28.0,5.8,1090.0,198.0,7.0,43.0,57.8,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,2,6200
0,23.0,-33.9,316.0,445.0,1629.0,19.4,14.0,11.3,28.2,6.0,1011.0,197.0,6.0,39.5,55.6,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,2,6201
0,23.7,-33.9,781.0,700.0,1583.5,20.3,17.0,2.3,24.5,6.5,975.0,190.0,4.0,34.5,56.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,6207
0,24.8,-33.9,119.0,168.0,1777.7,28.5,11.0,11.2,26.1,7.6,612.0,168.0,2.0,24.6,42.0,3.0,26.0,0.0,71.0,0.0,97.0,3.0,0.0,3.0,97.0,0,2,6216
0,18.5,-33.9,8.0,15.0,2076.8,32.6,9.0,11.4,26.7,8.1,430.0,84.0,49.0,10.4,72.5,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,2,6229
0,19.3,-33.9,647.0,896.0,1538.8,17.1,58.0,0.4,24.0,4.8,1116.0,85.0,50.0,17.9,102.2,88.0,0.0,12.0,0.0,0.0,12.0,31.0,57.0,88.0,12.0,0,2,6257
0,19.3,-33.9,321.0,376.0,1956.8,28.6,34.0,11.1,28.1,5.6,607.0,94.0,49.0,11.9,79.8,55.0,0.0,18.0,27.0,0.0,27.0,54.0,19.0,55.0,45.0,0,2,6258
0,20.3,-33.9,98.0,397.0,2010.4,33.8,64.0,13.1,29.2,5.0,376.0,84.0,25.0,17.2,50.7,48.0,0.0,13.0,39.0,0.0,39.0,61.0,0.0,48.0,35.0,17,2,6268
0,20.8,-33.9,688.0,831.0,1638.3,27.9,79.0,2.6,26.6,4.6,639.0,59.0,8.0,23.5,50.7,100.0,0.0,0.0,0.0,0.0,0.0,12.0,88.0,100.0,0.0,0,2,6270
0,20.8,-33.9,790.0,1077.0,1363.0,23.3,114.0,0.0,24.4,3.8,842.0,66.0,8.0,24.7,50.7,99.0,1.0,0.0,0.0,0.0,1.0,1.0,98.0,99.0,1.0,0,2,6271
0,20.8,-33.9,751.0,1356.0,1127.4,17.2,125.0,0.0,23.1,2.8,1108.0,82.0,8.0,26.1,50.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,6272
0,20.9,-33.9,611.0,1064.0,1446.6,25.1,120.0,0.0,25.0,3.9,759.0,85.0,8.0,24.3,50.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,6273
0,20.9,-33.9,447.0,1336.0,1171.1,18.8,138.0,0.0,23.3,2.8,1040.0,71.0,8.0,25.7,50.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,6274
0,20.9,-33.9,337.0,1214.0,1322.0,23.1,130.0,0.0,24.0,3.3,851.0,47.0,8.0,24.7,50.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,6275
0,20.9,-33.9,351.0,1043.0,1461.1,25.9,108.0,0.0,24.9,3.9,725.0,60.0,8.0,24.0,50.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,6276
0,20.9,-33.9,326.0,873.0,1616.5,28.9,76.0,1.4,26.1,4.5,592.0,73.0,9.0,22.9,50.7,100.0,0.0,0.0,0.0,0.0,0.0,2.0,98.0,100.0,0.0,0,2,6277
0,20.9,-33.9,179.0,653.0,1812.0,31.1,69.0,6.4,28.0,4.9,495.0,72.0,10.0,21.6,50.7,94.0,6.0,0.0,0.0,0.0,6.0,19.0,76.0,94.0,6.0,0,2,6278
0,21.0,-33.9,148.0,498.0,1898.6,32.3,62.0,8.8,28.8,5.0,444.0,74.0,12.0,20.4,50.7,100.0,0.0,0.0,0.0,0.0,0.0,73.0,27.0,100.0,0.0,0,2,6279
0,23.0,-33.9,242.0,493.0,1573.5,18.4,23.0,9.7,27.9,5.8,1057.0,222.0,8.0,42.6,56.0,95.0,0.0,5.0,0.0,0.0,5.0,95.0,0.0,95.0,5.0,0,2,6320
0,23.0,-33.9,308.0,566.0,1556.9,18.2,33.0,9.0,27.8,5.6,1067.0,203.0,7.0,43.9,54.9,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,2,6321
0,23.2,-33.9,363.0,640.0,1654.5,19.6,47.0,8.2,27.8,5.0,1002.0,186.0,5.0,36.8,58.8,100.0,0.0,0.0,0.0,0.0,0.0,34.0,66.0,100.0,0.0,0,2,6327
0,23.2,-33.9,264.0,480.0,1699.6,21.2,35.0,10.5,28.2,5.5,931.0,183.0,5.0,29.7,47.1,100.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,100.0,0.0,0,2,6328
0,23.6,-33.9,233.0,372.0,1578.5,20.4,14.0,7.4,26.3,6.8,967.0,209.0,4.0,35.6,55.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,6336
0,23.7,-33.9,545.0,535.0,1555.5,19.3,15.0,6.1,26.1,6.5,1017.0,196.0,4.0,36.7,57.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,6337
0,23.7,-33.9,524.0,599.0,1543.8,18.7,15.0,5.1,25.9,6.2,1043.0,197.0,4.0,37.2,58.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,6338
0,23.7,-33.9,740.0,708.0,1525.3,17.5,16.0,4.4,25.8,6.0,1097.0,207.0,4.0,38.3,60.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,6339
0,23.7,-33.9,400.0,788.0,1453.6,15.0,30.0,0.2,23.9,5.8,1261.0,214.0,4.0,42.4,66.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,6340
0,23.7,-33.9,363.0,415.0,1639.8,23.6,14.0,4.9,24.7,7.3,827.0,185.0,4.0,31.2,51.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,6341
0,24.9,-33.9,89.0,222.0,1732.5,27.2,8.0,8.9,25.6,7.6,666.0,179.0,2.0,25.8,44.4,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,2,6350
0,24.9,-33.9,102.0,173.0,1731.0,27.4,10.0,9.2,25.6,7.7,659.0,189.0,2.0,25.7,44.2,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,2,6351
0,25.5,-33.9,81.0,171.0,1728.1,28.4,9.0,9.8,25.6,8.0,615.0,157.0,4.0,23.6,44.2,100.0,0.0,0.0,0.0,0.0,0.0,21.0,79.0,100.0,0.0,0,2,6366
0,25.5,-33.9,114.0,114.0,1736.3,29.3,9.0,10.5,25.6,8.3,577.0,143.0,4.0,22.7,43.0,95.0,0.0,0.0,5.0,0.0,5.0,47.0,49.0,95.0,5.0,0,2,6367
0,18.4,-33.9,316.0,281.0,1919.1,31.4,11.0,7.0,25.9,7.8,482.0,88.0,42.0,12.5,75.5,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0,2,6368
0,19.3,-33.9,441.0,837.0,1612.4,20.8,73.0,1.1,24.5,5.1,953.0,89.0,50.0,15.9,99.8,36.0,1.0,64.0,0.0,0.0,0.0,64.0,36.0,36.0,64.0,0,2,6388
0,19.3,-33.9,590.0,798.0,1664.8,22.2,73.0,2.0,25.1,5.2,890.0,76.0,50.0,15.4,97.2,95.0,0.0,5.0,0.0,0.0,5.0,13.0,82.0,95.0,5.0,0,2,6389
0,19.3,-33.9,494.0,625.0,1761.8,24.1,54.0,4.8,26.1,5.3,804.0,87.0,49.0,14.5,92.0,84.0,0.0,9.0,7.0,0.0,15.0,40.0,45.0,84.0,16.0,0,2,6390
0,19.4,-33.9,55.0,290.0,2023.3,32.6,24.0,13.0,28.5,5.8,427.0,106.0,48.0,10.0,68.7,13.0,51.0,9.0,27.0,0.0,27.0,73.0,0.0,64.0,36.0,0,2,6391
0,19.4,-33.9,173.0,360.0,2016.4,32.8,39.0,12.5,28.5,5.6,418.0,66.0,47.0,9.9,67.5,58.0,0.0,28.0,14.0,0.0,14.0,86.0,0.0,58.0,42.0,0,2,6392
0,19.5,-33.9,227.0,483.0,1919.7,32.2,60.0,7.3,27.1,5.2,445.0,72.0,42.0,11.1,67.6,33.0,5.0,25.0,37.0,0.0,37.0,63.0,0.0,38.0,62.0,0,2,6393
0,19.5,-33.9,182.0,557.0,1909.0,32.4,67.0,6.9,27.0,5.2,438.0,76.0,41.0,11.2,67.1,53.0,0.0,20.0,27.0,0.0,27.0,68.0,5.0,53.0,47.0,0,2,6394
0,19.5,-33.9,190.0,596.0,1889.6,32.8,67.0,6.0,26.7,5.1,421.0,77.0,40.0,11.2,66.1,70.0,0.0,16.0,14.0,0.0,14.0,76.0,10.0,70.0,30.0,0,2,6395
0,19.5,-33.9,248.0,562.0,1908.7,33.0,66.0,6.8,27.0,5.1,412.0,76.0,40.0,11.2,65.5,65.0,0.0,8.0,27.0,0.0,27.0,73.0,0.0,65.0,35.0,0,2,6396
0,19.6,-33.9,177.0,554.0,1935.3,33.5,65.0,7.8,27.3,5.1,391.0,60.0,39.0,11.0,64.3,45.0,0.0,22.0,33.0,0.0,33.0,67.0,0.0,45.0,55.0,0,2,6397
0,20.3,-33.9,238.0,505.0,1882.6,28.9,68.0,10.1,28.7,4.9,591.0,89.0,23.0,21.0,50.7,100.0,0.0,0.0,0.0,0.0,0.0,71.0,29.0,100.0,0.0,0,2,6405
0,20.3,-33.9,197.0,510.0,1876.9,28.5,68.0,10.2,28.8,4.9,612.0,93.0,23.0,21.4,50.7,96.0,0.0,0.0,4.0,0.0,4.0,88.0,8.0,96.0,4.0,0,2,6406
0,20.4,-33.9,137.0,509.0,1909.6,30.1,69.0,10.6,28.9,4.9,541.0,105.0,23.0,20.5,50.7,46.0,0.0,3.0,51.0,0.0,51.0,49.0,0.0,46.0,41.0,13,2,6407
0,20.4,-33.9,98.0,514.0,1919.8,30.8,69.0,10.5,28.9,4.9,509.0,87.0,23.0,20.1,50.7,26.0,0.0,17.0,57.0,0.0,57.0,43.0,0.0,26.0,74.0,0,2,6408
0,20.4,-33.9,215.0,569.0,1921.4,32.7,73.0,9.0,28.5,4.9,424.0,84.0,26.0,18.1,50.7,0.0,0.0,19.0,81.0,0.0,81.0,19.0,0.0,0.0,100.0,0,2,6409
0,20.5,-33.9,153.0,693.0,1865.8,33.3,80.0,6.1,27.6,4.7,396.0,111.0,27.0,17.4,50.7,0.0,0.0,61.0,39.0,0.0,39.0,61.0,0.0,0.0,100.0,0,2,6410
0,20.5,-33.9,58.0,693.0,1867.9,34.5,86.0,5.4,27.4,4.6,343.0,116.0,27.0,16.3,50.7,0.0,0.0,32.0,68.0,0.0,68.0,32.0,0.0,0.0,100.0,0,2,6411
0,20.5,-33.9,47.0,722.0,1848.6,34.7,74.0,4.8,27.2,4.6,334.0,75.0,25.0,16.6,50.7,0.0,0.0,32.0,68.0,0.0,68.0,32.0,0.0,0.0,100.0,0,2,6412
0,20.5,-33.9,189.0,690.0,1874.4,35.6,75.0,5.4,27.4,4.6,295.0,91.0,24.0,16.1,50.7,0.0,0.0,42.0,58.0,0.0,58.0,42.0,0.0,0.0,100.0,0,2,6413
0,20.8,-33.9,423.0,964.0,1563.0,28.8,99.0,0.1,25.4,4.1,596.0,95.0,9.0,23.1,50.7,100.0,0.0,0.0,0.0,0.0,0.0,4.0,96.0,100.0,0.0,0,2,6417
0,20.8,-33.9,527.0,1034.0,1454.5,25.8,111.0,0.0,24.9,4.0,728.0,83.0,7.0,24.3,50.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,6418
0,20.8,-33.9,362.0,1302.0,1213.6,21.2,152.0,0.0,23.4,3.1,932.0,108.0,7.0,25.6,50.7,100.0,0.0,0.0,0.0,0.0,0.0,19.0,81.0,100.0,0.0,0,2,6419
0,20.9,-33.9,279.0,1502.0,978.1,15.0,158.0,0.0,22.6,2.5,1281.0,70.0,6.0,26.9,50.7,100.0,0.0,0.0,0.0,0.0,0.0,26.0,74.0,100.0,0.0,0,2,6420
0,20.9,-33.9,462.0,1345.0,969.4,15.0,150.0,0.0,22.6,2.5,1307.0,57.0,7.0,26.9,50.7,100.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,100.0,0.0,0,2,6421
0,20.9,-33.9,264.0,646.0,1821.0,32.8,75.0,6.1,27.9,4.9,420.0,90.0,7.0,20.5,50.7,100.0,0.0,0.0,0.0,0.0,0.0,46.0,54.0,100.0,0.0,0,2,6422
0,20.9,-33.9,397.0,636.0,1849.4,34.0,74.0,6.2,27.9,4.9,367.0,92.0,8.0,19.2,50.7,100.0,0.0,0.0,0.0,0.0,0.0,65.0,35.0,100.0,0.0,0,2,6423
0,21.0,-33.9,241.0,558.0,1879.8,32.6,64.0,8.1,28.6,5.1,431.0,104.0,10.0,20.3,50.7,86.0,14.0,0.0,0.0,0.0,14.0,56.0,31.0,86.0,14.0,0,2,6424
0,21.0,-33.9,197.0,548.0,1905.1,32.8,62.0,8.7,28.8,5.1,420.0,93.0,12.0,20.0,50.7,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,2,6425
0,21.0,-33.9,104.0,455.0,1936.7,33.5,57.0,9.8,29.1,5.1,387.0,111.0,11.0,19.3,50.7,57.0,0.0,0.0,43.0,0.0,43.0,56.0,1.0,57.0,43.0,0,2,6426
